Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,Sentiment_Label,review_length
29933,B001EQ5F9K,AK6EXK74UI2ZS,"M. Stepka ""DJ Mikey""",1.0,6.0,1.0,1302566400.0,too expensive now,"Last month I paid $12 for 6 on Subscribe and save, and now it is $25!  What????<br /><br />Guess you don't want my business",negative,-1,24
116219,B000CMH0PY,A2BVEZ03EGYYU5,TEnRight,0.0,0.0,5.0,1322179200.0,"Great Taste, Good for your body","Been looking for a good tasting cocoa tea for over a year & finally this is it.  I am attempting to be 100% sugar & gluten free so this ""treat"" at night is perfect while I try to make this a life long habit.",positive,1,44
339877,B003GWZB4E,AAUICTIUBVU7R,"Roy Berger ""Everyman""",0.0,0.0,1.0,1345420800.0,I couldn't taste a difference,"I added it to stir fry veggies but found no difference in taste. What a waste of bucks! I will never try it again, that's for sure.",negative,-1,27
52799,B000E1DS90,A1VL8065HB12AS,"Karl Schwartz ""Sales Pro""",0.0,0.0,5.0,1217116800.0,Excellent for those on Points,"The Jello Fat Free puddings are and excellent choice for those on WW Points.  I make a mousse by combining Fat Free Yogurt, Instant Pudding and Fat Free Cool Whip.<br /><br />Excellent either by itself or frozen.",positive,1,37
427969,B003KRHDMI,AQW6F2C81OPUQ,R. Briggs,0.0,0.0,5.0,1319414400.0,Nifty,It does what it says it will--it holds k-cups and does a fine job of it.  It spins.  That's about all I can say.  It hasn't dropped any coffee that I know of.  It hasn't fallen apart.  Two big plusses in my book.,positive,1,43
183231,B0006VB3TU,A1DU6FBK2Q5F0A,cargu58,0.0,0.0,4.0,1325376000.0,"Everlasting Treat for Dogs, Vanilla Mint, Large",My dog seems to like these.  He will not stop until all gone.  You can smell item while he is eating it.  Would buy again but not often cause of cost and they only last him about an hour and a half.,positive,1,42
311367,B001G0MG14,A3T5P5809CW3Y4,dano,0.0,0.0,5.0,1338768000.0,Mmmm Mmmmm Good,"Was not always a fan of Ghiradelli - just a lover of really good chocolate.  But Ghiradelli has made really good chocolate in these little squares.  Absolutely addicting.  Love the Truffle squares that they make as well.  Some of the squares broke in shipping and the caramel oozed out.  While a bit messy, still tasty.",positive,1,55
446014,B0029NIMYW,A3V9TR2U1KISVK,Sarah1989,3.0,7.0,1.0,1274227200.0,Very poor quality food,"There is very little meat in this food and there are toxic chemicals.<br /><br />Various Meat By Products--lower quality than whole meat or meals and harder to digest than actual meat.<br /><br />Caramel coloring is only necessary when there is not enough meat.  Caramel color may be carcinogenic.<br /><br />""Liquid Top Sirloin flavor""  ""Grilled chicken flavor""--  Flavoring is only necessary when the product has insufficient meat.  Top Sirloin flavoring is made from manure of cattle.<br /><br />Carageenan causes cancer, including breast cancer.  Read an interview with Joanne Tobacman, MD, professor of internal medicine, University of Iowa at [...]<br /><br />There are no vegetables in this food.<br /><br />Cesar has repeatedly stated that his entire goal in coming to the United States was to go to Hollywood and be famous.  I think that that focus on fame (and money) is apparent in his approach to dog food:  Give crummy food nice packaging and an appealing name.<br /><br />That one's dog will eat it is no advertisement.  First, the only thing one really has to do to sell dog food is make it so the dogs will eat it.  That the dog will eat it is no measure of the quality or benefit of the food.  Dogs eat anything--including manure, which is part of this food as the meat flavoring.",negative,-1,218
463630,B004QDA8WC,A3C093KN6OJPVO,Jenne,0.0,2.0,5.0,1298937600.0,Great experience with Amazon...,"this is my first time ordering from Amazon, and my package arrived on time and in tact. Will defintely order again and will also check out other products sold here now that I know they have great service for online shopping...this was a great first experience with Amazon.com =o)",positive,1,49
10891,B0034KP00S,A38M9ODTWIODV,arseedubs,1.0,7.0,2.0,1318118400.0,not my favorite,"The delivery was extremely quick, the packaging was fine, and if you suck off all the honey, the almonds even taste pretty good. but i for one do not like this flavor. Mind you, I could eat 3095826 honey roasted PEANUTS.",negative,-1,41
98290,B000KNB0NI,A13S7FUQ03LS53,"LisaLisa ""kldckldc""",1.0,1.0,5.0,1329523200.0,Eat this every morning and you will lose weight.,"I totally believe that if you eat this product (without adding milk, honey, brown sugar or anything else) that you will lose at least 10% of your body weight after one month.  It has happened to me several times, so I believe it.  It tastes great, and is good for you.  What else do you need/want?",positive,1,56
36353,B001LQRKC8,A1LKBZ7U9DSF4K,T. Mulvaney,1.0,1.0,5.0,1321228800.0,Simply the best,"I make pancakes or waffles every Saturday morning with my kids, and there simply is no comparison between this product and any other baking powder I have come across. Even the more expensive brands from Trader Joe's or Whole Foods pale in comparison. Batter comes out light and fluffy every time, and my kids love them. I have also been known to eat a pancake or two. Get the pack of 6 and store up.",positive,1,75
273442,B002HQCWYM,A58N07M0ZCYMB,Valentina,0.0,0.0,4.0,1320364800.0,Great tea but cannot reuse the kcup or it will burst,"After drinking this tea and using the cups for last month I actually really like the tea and the cups burst only if I try to use them again. If the cup is used only once, no problems.  I'd suggest these kcups to fellow tea drinkers, just buy at a good price knowing you'll only use them once.",positive,1,58
316327,B005AP8TR6,AOQNHHHCXVI6O,Mish,0.0,0.0,5.0,1328659200.0,My dog loves these treats,"I have a Jack Russell Terrier who loves these dog treats...he is a very finicky eater, but he can't wait for one of these treats.  The sweet potatoe is nice and chewy and it's wrapped in a duck jerky that he loves.  I'm so glad I finally found something he will eat.",positive,1,52
92668,B001AHJ2D8,A2GPEV42IO41CI,Kona,2.0,2.0,5.0,1220486400.0,Delicious snack,"These all-natural multigrain tortilla chips/crackers are very tasty.  Just like the restaurant tortilla chips you nibble on while waiting for your meal, these are slightly salty, crispy, and chewy, and I wanted to keep eating them even when the bag was all gone.<br /><br />The chips are high in fiber and there are only 140 calories per bag, making it a perfect snack.  Delicious!",positive,1,64
397400,B004XAPIOQ,AOEG0LEIXANC3,J. Stottlemyer,0.0,0.0,4.0,1312070400.0,Kelloggs Rice Krispies-gluten-free,This is the first time I have seen gluten-free rice krispies. Being gluten-free is not an easy task and some of the foods are almost not palatable so to find something that both looks and tastes good really helps a person with Celiac disease. Loved them.,positive,1,46
194290,B000VDL7RG,A2YA69AO4KUHWW,DG,2.0,2.0,5.0,1276473600.0,Best BBQ Sunflower Seeds,"I love sunflower seeds and eat a lot. I try a lot of different brands and flavors. These are the best BBQ flavored seeds. Try them and you will see that I'm right. For other flavors, I recommend different brands so I'm not sold on any brand.",positive,1,47
90625,B001D0MF22,AG1JH7HU7GO47,RJH,0.0,0.0,3.0,1328486400.0,Damaged Cups/Great Coffee,"We enjoy Timothy's French Roast, but many of the K-Cups came damaged (mostly creased) to the point that they were ""throw aways"".",neutral,0,22
172882,B0041L3T4I,A1SSZVNTCESOEL,"C. Hernandez ""blinkygurl""",0.0,0.0,5.0,1291680000.0,Bully's best friend,"My American Bulldog, Chaos, loves Dingo Dental Bone. Sadly, the bone is gone within a day because of his teeth! But it's ok because what matters is that he's entertained when he chews on it and does not chew on things that he's not supposed to :-).",positive,1,47
538711,B000Q5X8DK,A15JZFHEV8KS17,ckw,0.0,0.0,2.0,1209600000.0,not what I expected,"We love Clif kid Z bars.  I decided to try these based on all of the great reviews.  We bought the strawberry and no one in the house likes them.  My kids are picky, so I always try the treats just to see if they are even worth trying.  I eat healthy and don't mind most healthy snacks, but even I did not care for these.  I am going to try another flavor, but the strawberry just didn't cut it here!",negative,-1,81
46831,B0058P0G3I,A2EQI214K8Z3C,Michael T. Heine,0.0,0.0,4.0,1325203200.0,"good, but pricey","this popcorn was delicious, but is too expensive to be an everyday popcorn , if you're a popcorn junkie like me. i mixed a batch of great northern with a batch of redenbacher to make it go farther.",positive,1,38
478424,B000I6MC3E,AUO4PAI3Y5U2Q,Dee,1.0,1.0,5.0,1314921600.0,Great coffee!,"As a coffee drinker, the flavored coffees have never really appealed to me. But after a colleague brought some of the coconut creme coffee to work, I found the coffee to be unlike any other flavored coffee I had had. It really struck a fancy with me, and when I got home that night, I ordered the Coffee Masters Coconut Creme and enjoy every cup of it. It's good coffee and the price is fair.",positive,1,75
223112,B000UUWECC,A1RBEMWAFV6AGE,Hiren,1.0,1.0,2.0,1331337600.0,Weired taste,I used to get a 1 ltr pack from whole foods of same brand coconut water and came across this deal. Bought it and found that the taste is very different from the one I had at whole foods. This one tastes very weird compared to whole foods. I would recommend getting 4$ one ltr pack from whole foods instead of this,negative,-1,62
450594,B0009EHNXE,A1DSOXI06BJ4ZW,"Maria F. Kline ""ANGELICA""",1.0,1.0,5.0,1210291200.0,Nice seller-great item!,the bread mixes are perfect-i made every single loaf and they came better than perfect...thank you,positive,1,16
482810,B004Z33GI6,A306JMZXOHTWRJ,"Mistress Madeline ""Fetish Maven""",0.0,0.0,1.0,1330646400.0,Vile,"This tastes nothing like lemonade.  It is awful.  It is inedible.  It doesn't even deserve one star.  I poured it down the drain.  The reviewers who said we're just not used to it are correct.  I'm not used to drinking sewer sludge, either, but that doesn't mean I need to become accustomed to it.  I drink nothing but diet drinks and I can think of a half dozen, some organic, that taste a million times better than this foul swill.",negative,-1,80
283142,B0057TWZ16,APPYJPUC1ER70,Maggie's Mom,3.0,4.0,5.0,1317427200.0,Peace at dinner time,"Maggie gets one Mini Chicken and Sweet Potato chip at dinner.  After we sit down at the table and pray I ask Maggie what she wants and she immediately runs to the cupboard where her chips are located, lays on the floor and waits for her treat.  She loves them and they keep her busy while we are having dinner.",positive,1,60
48569,B006H34CUS,A27OLJFSHW6SP,residentevilbmm,0.0,0.0,3.0,1343174400.0,Quaker Soft Baked Banana Nut Bar,"Muffins with out the mess! Easy portable on the go snack!Kids love them,and adults do too! Quaker is a brand you can trust.",neutral,0,23
158772,B006GZZ9B8,A3JURT1NU1IBIB,D. Cook,0.0,0.0,5.0,1347667200.0,Sweet Treat for the Squirrels,"My squirrels...I should say, nature's squirrels who visit me love these Squirrelogs.  Fun to watch them eating...most always upside-down.  When their companions try to feed from the same log, the one in possession will hold the tree with rear feet and the whole log with front feet and continue to munch...so cute.  Healthy food, no messes to clean up like with corn cobs, deters squirrels from eating expensive bird food and provides entertainment and great photos. Very fresh when ordering from Amazon...not the same at the local stores!",positive,1,88
